REGION,COUNTRYNAME,STARTYEAR,STARTMONTH,PPT,TMAX,SOILMOISTURE,LOCUSTPRESENT,IS_RAINY_SEASON,IS_HOT_SEASON,PPT_TMAX_RATIO,SOILMOISTURE_TMAX_INTERACTION,PPT_CATEGORY,TMAX_CATEGORY,SOILMOISTURE_CATEGORY,LOCUST_RISK_SCORE
0.8232044198895028,0.8593903638151426,1985,1,0.0,29.96,0.0,0,0,0,0.0,0.0,Low,Medium,Low,8.988
0.5428571428571428,0.30215319449346983,1985,1,0.0,21.53,0.0,0,0,0,0.0,0.0,Low,Low,Low,6.4590000000000005
0.9302325581395349,0.46442382057231246,1985,1,17.8,23.06,1.1,0,0,0,0.7398171238570241,25.366,Medium,Low,Medium,14.368
0.5254237288135594,0.5956006768189509,1985,1,0.0,37.33,4.4,0,0,0,0.0,164.252,Low,High,Medium,12.519
0.5972222222222222,0.13388734995383195,1985,1,0.0,31.71,0.2,0,0,0,0.0,6.3420000000000005,Low,Medium,Low,9.573
0.48214285714285715,0.5956006768189509,1985,1,1.6,23.29,1.0,0,0,0,0.0658707286949362,23.29,Low,Low,Medium,7.926999999999999
0.13157894736842105,0.6590296495956873,1985,1,0.0,37.23,5.0,0,0,0,0.0,186.14999999999998,Low,High,Medium,12.668999999999999
0.03225806451612903,0.01819560272934041,1985,1,1.2,36.08,48.8,0,0,0,0.032362459546925564,1760.7039999999997,Low,High,High,25.944
0.5454545454545454,0.30215319449346983,1985,1,8.4,21.52,0.0,0,0,0,0.3730017761989343,0.0,Medium,Low,Low,9.815999999999999
0.6338028169014085,0.20908273381294964,1985,1,0.3,27.28,0.1,0,0,0,0.010608203677510607,2.728,Low,Low,Low,8.333999999999998
0.8290155440414507,0.8593903638151426,1985,1,0.0,28.06,0.0,0,0,0,0.0,0.0,Low,Medium,Low,8.418
0.13157894736842105,0.6590296495956873,1985,1,0.0,33.86,0.2,0,0,0,0.0,6.772,Low,High,Low,10.218
0.6565656565656566,0.8593903638151426,1985,1,0.0,26.84,0.0,0,0,0,0.0,0.0,Low,Low,Low,8.052
0.5238095238095238,0.6590296495956873,1985,1,0.0,33.59,0.1,0,0,0,0.0,3.3590000000000004,Low,High,Low,10.107
0.225,0.13388734995383195,1985,1,0.0,34.21,0.8,0,0,0,0.0,27.368000000000002,Low,High,Medium,10.503
0.12903225806451613,0.30215319449346983,1985,1,0.0,24.51,0.0,0,0,0,0.0,0.0,Low,Low,Low,7.353
0.23255813953488372,0.30215319449346983,1985,1,39.0,14.02,3.2,0,0,0,2.596537949400799,44.864000000000004,Medium,Low,Medium,20.766000000000002
0.13513513513513514,0.30215319449346983,1985,1,3.3,18.98,0.0,0,0,0,0.16516516516516516,0.0,Low,Low,Low,7.014
0.7798507462686567,0.30215319449346983,1985,1,1.0,20.2,0.0,0,0,0,0.04716981132075472,0.0,Low,Low,Low,6.46
0.5357142857142857,0.6663007683863886,1985,1,0.0,29.78,1.2,0,0,0,0.0,35.736,Low,Medium,Medium,9.293999999999999
0.359375,0.6590296495956873,1985,1,0.0,35.21,1.1,0,0,0,0.0,38.731,Low,High,Medium,10.893
0.35714285714285715,0.13388734995383195,1985,1,0.0,32.22,0.1,0,0,0,0.0,3.222,Low,Medium,Low,9.695999999999998
0.4375,0.30215319449346983,1985,1,10.5,15.96,0.0,0,0,0,0.6191037735849056,0.0,Medium,Low,Low,8.988
0.5824175824175825,0.6663007683863886,1985,1,0.0,32.05,0.2,0,0,0,0.0,6.41,Low,Medium,Low,9.674999999999999
0.7989690721649485,0.6663007683863886,1985,1,0.0,32.2,1.4,0,0,0,0.0,45.08,Low,Medium,Medium,10.08
0.18181818181818182,0.035211267605633804,1985,1,8.8,28.61,0.1,0,0,0,0.2971968929415738,2.861,Medium,Medium,Low,12.133000000000001
0.648936170212766,0.6663007683863886,1985,1,0.0,31.87,0.1,0,0,0,0.0,3.1870000000000003,Low,Medium,Low,9.591
0.6759259259259259,0.6663007683863886,1985,1,0.0,31.46,0.0,0,0,0,0.0,0.0,Low,Medium,Low,9.438
0.6388888888888888,0.6663007683863886,1985,1,0.0,32.97,0.9,0,0,0,0.0,29.673,Low,High,Medium,10.161
0.19607843137254902,0.6296296296296297,1985,1,0.0,32.13,2.0,0,0,0,0.0,64.26,Low,Medium,Medium,10.239
0.3076923076923077,0.053973013493253376,1985,1,13.0,21.99,0.3,0,0,0,0.5654632448890823,6.5969999999999995,Medium,Low,Low,11.887
0.06818181818181818,0.13388734995383195,1985,1,0.0,30.12,0.0,0,0,0,0.0,0.0,Low,Medium,Low,9.036
0.20754716981132076,0.13388734995383195,1985,1,0.0,37.37,0.7,0,0,0,0.0,26.158999999999995,Low,High,Medium,11.421
0.02127659574468085,0.13388734995383195,1985,1,0.0,36.63,18.3,0,0,0,0.0,670.3290000000001,Low,High,High,16.479
0.09803921568627451,0.06493506493506493,1985,1,0.0,33.86,10.4,0,0,0,0.0,352.144,Low,High,Medium,13.277999999999999
0.06,0.13388734995383195,1985,1,0.0,33.26,1.6,0,0,0,0.0,53.216,Low,High,Medium,10.458
0.13725490196078433,0.035211267605633804,1985,1,9.5,28.21,0.0,0,0,0,0.3252310852447792,0.0,Medium,Medium,Low,12.263
0.21951219512195122,0.13388734995383195,1985,1,0.0,32.89,0.0,0,0,0,0.0,0.0,Low,High,Low,9.866999999999999
0.3333333333333333,0.6663007683863886,1985,1,0.0,33.52,9.3,0,0,0,0.0,311.73600000000005,Low,High,Medium,12.846
0.815,0.8593903638151426,1985,1,0.0,30.7,0.2,0,0,0,0.0,6.140000000000001,Low,Medium,Low,9.27
0.42028985507246375,0.24362606232294617,1985,1,0.0,32.43,100.0,0,0,0,0.0,3243.0,Low,Medium,High,39.729
0.18181818181818182,0.049943246311010214,1985,1,0.0,31.95,100.0,0,0,0,0.0,3195.0,Low,Medium,High,39.585
0.19642857142857142,0.049943246311010214,1985,1,0.0,30.9,100.0,0,0,0,0.0,3090.0,Low,Medium,High,39.269999999999996
0.22448979591836735,0.13225806451612904,1985,1,50.1,13.1,0.2,0,0,0,3.5531914893617023,2.62,High,Low,Low,24.03
0.21568627450980393,0.13225806451612904,1985,1,101.1,10.51,95.8,0,0,0,8.783666377063422,1006.858,High,Low,High,72.333
0.17391304347826086,0.13225806451612904,1985,1,30.5,15.52,14.2,0,0,0,1.8462469733656175,220.384,Medium,Low,Medium,21.116
0.05,0.13225806451612904,1985,1,41.4,15.03,43.5,0,0,0,2.5826575171553334,653.805,Medium,Low,High,34.119
0.17391304347826086,0.13225806451612904,1985,1,72.2,12.84,46.2,0,0,0,5.216763005780347,593.2080000000001,High,Low,High,46.592
0.04878048780487805,0.13225806451612904,1985,1,73.1,14.47,100.0,0,0,0,4.7252747252747245,1447.0,High,Low,High,63.580999999999996
0.23529411764705882,0.30215319449346983,1985,1,108.9,7.42,56.7,0,0,0,12.933491686460808,420.714,High,Low,High,62.79600000000001
0.09302325581395349,0.30215319449346983,1985,1,91.4,9.51,79.3,0,0,0,8.696479543292103,754.1429999999999,High,Low,High,63.203
0.4722222222222222,0.3203342618384401,1985,1,0.0,32.54,30.3,0,0,0,0.0,985.962,Low,High,High,18.851999999999997
0.2777777777777778,0.3203342618384401,1985,1,0.0,32.62,32.4,0,0,0,0.0,1056.888,Low,High,High,19.506
0.5806451612903226,0.3203342618384401,1985,1,0.0,32.6,33.8,0,0,0,0.0,1101.8799999999999,Low,High,High,19.919999999999998
0.14893617021276595,0.3203342618384401,1985,1,0.0,31.51,63.9,0,0,0,0.0,2013.489,Low,Medium,High,28.622999999999998
0.17307692307692307,0.01984732824427481,1985,1,13.6,19.6,0.0,0,0,0,0.6601941747572815,0.0,Medium,Low,Low,11.32
0.0425531914893617,0.01984732824427481,1985,1,27.6,19.45,0.3,0,0,0,1.349633251833741,5.835,Medium,Low,Low,16.965
0.1276595744680851,0.01984732824427481,1985,1,18.4,20.44,0.1,0,0,0,0.8582089552238805,2.044,Medium,Low,Low,13.522
0.09302325581395349,0.3203342618384401,1985,1,0.0,31.94,42.1,0,0,0,0.0,1344.6740000000002,Low,Medium,High,22.212000000000003
0.1836734693877551,0.24362606232294617,1985,1,0.0,34.55,53.0,0,0,0,0.0,1831.1499999999999,Low,High,High,26.264999999999997
0.2982456140350877,0.24362606232294617,1985,1,0.7,31.07,100.0,0,0,0,0.021827252884315557,3107.0,Low,Medium,High,39.601
0.024390243902439025,0.021505376344086023,1985,1,0.0,33.29,28.1,0,0,0,0.0,935.4490000000001,Low,High,High,18.417
0.13636363636363635,0.13225806451612904,1985,1,40.9,13.82,0.3,0,0,0,2.759784075573549,4.146,Medium,Low,Low,20.596
0.0625,0.6590296495956873,1985,1,0.0,35.21,0.6,0,0,0,0.0,21.126,Low,High,Low,10.743
0.19148936170212766,0.13225806451612904,1985,1,22.0,15.28,0.1,0,0,0,1.3513513513513513,1.528,Medium,Low,Low,13.414
0.13333333333333333,0.13225806451612904,1985,1,84.0,12.83,100.0,0,0,0,6.073752711496746,1283.0,High,Low,High,67.449
0.11363636363636363,0.13225806451612904,1985,1,79.4,12.97,70.7,0,0,0,5.683607730851826,916.979,High,Low,High,56.861000000000004
0.22,0.13225806451612904,1985,1,80.1,13.39,100.0,0,0,0,5.566365531619179,1339.0,High,Low,High,66.057
0.1875,0.13225806451612904,1985,1,115.0,12.29,100.0,0,0,0,8.653122648607976,1229.0,High,Low,High,79.687
0.12195121951219512,0.13225806451612904,1985,1,29.7,15.17,0.2,0,0,0,1.8367346938775508,3.0340000000000003,Medium,Low,Low,16.491
0.05,0.13225806451612904,1985,1,35.3,14.6,8.9,0,0,0,2.2628205128205128,129.94,Medium,Low,Medium,21.17
0.09302325581395349,0.13225806451612904,1985,1,33.7,15.89,5.2,0,0,0,1.9952634695085851,82.628,Medium,Low,Medium,19.807000000000002
0.07142857142857142,0.6590296495956873,1985,1,0.0,34.41,0.1,0,0,0,0.0,3.441,Low,High,Low,10.352999999999998
0.4696969696969697,0.6590296495956873,1985,1,0.0,31.12,0.0,0,0,0,0.0,0.0,Low,Medium,Low,9.336
0.09302325581395349,0.13388734995383195,1985,1,0.0,33.87,0.2,0,0,0,0.0,6.774,Low,High,Low,10.221
0.09302325581395349,0.30215319449346983,1985,1,175.0,11.82,100.0,0,0,0,13.650546021840873,1182.0,High,Low,High,103.546
0.11363636363636363,0.30215319449346983,1985,1,170.1,11.16,100.0,0,0,0,13.988486842105262,1116.0,High,Low,High,101.388
